company_name,Street_Address,City_Address,Telephone,email,websiteurl,ul,tags
Autobedrijf Kleverlaan B.V.,Gieterij 2 ,2211 XK Noordwijkerhout,0252-373724,werkplaats@autobedrijfkleverlaan.nl,www.autobedrijfkleverlaan.nl,https://www.bovag.nl/Leden/Autobedrijf-Kleverlaan-B-V,[]
Steenhoven Garage- en Takelbedrijven B.V.,Stationsweg 24 ,3218 AV Heenvliet,0181-661424,info@steenhovenbv.nl,www.steenhovenbv.nl,https://www.bovag.nl/Leden/Steenhoven-Garage-en-Takelbedrijven-B-V-(1),[]
Schouten Spijkenisse,Laanweg 10 ,3208 LC Spijkenisse,0181-650460,werkplaatsspijkenisse@ivecoschouten.nl,www.ivecoschouten.nl,https://www.bovag.nl/Leden/Schouten-Spijkenisse,[]
Harley Davidson Rotterdam,1e Tochtweg 2 A,2913 LP Nieuwerkerk ad IJssel,010-7900130,info@harleydavidsonrotterdam.nl,https://www.harleydavidsonrotterdam.nl,https://www.bovag.nl/Leden/Harley-Davidson-Rotterdam,[]
Autobedrijf Van Eeden B.V.,Walserij 12 ,2211 SJ Noordwijkerhout,0252-346666,info@autobedrijfvaneeden.nl,www.autobedrijfvaneeden.nl,https://www.bovag.nl/Leden/Autobedrijf-Van-Eeden-B-V,[]
TTM Tankstations BV,Capelseweg 114 ,2907 XC Capelle aan den IJssel,06-38181441,esmee.terburg@rbaned.nl,www.ttmtankstations.nl,https://www.bovag.nl/Leden/TTM-Tankstations-BV,[]
Garage René van der Spuij & Zn.,Puntweg 12 ,3208 LD Spijkenisse,0181-659595,info@garagevanderspuij.nl,www.garagevanderspuij.nl,https://www.bovag.nl/Leden/Garage-Rene-van-der-Spuij-Zn,[]
Vakgarage Jaco Smith B.V.,Waalhaven Z.z. 6 ,3088 HH Rotterdam,010-4804967,info@vakgaragejacosmith.nl,www.vakgaragejacosmith.nl ,https://www.bovag.nl/Leden/Vakgarage-Jaco-Smith-B-V,[]
Maasen Motors,Eikenlaan 253 ,2404 BP Alphen aan den Rijn,0172-494730,admaasen@live.nl,www.maasen-motors.nl,https://www.bovag.nl/Leden/Maasen-Motors,[]
Van Mossel Autoschade Rotterdam B.V.,Soerweg 19 ,3088 GR Rotterdam,010-4295211,info@vanmosselautoschaderotterdam.nl,www.vanmosselautoschaderotterdam.nl,https://www.bovag.nl/Leden/Van-Mossel-Autoschade-Rotterdam-B-V,[]
Maasstad Automotive,Pottumstraat 20 ,3088 GP Rotterdam,06-24573591,info@maasstadautomotive.nl,www.maasstadautomotive.nl,https://www.bovag.nl/Leden/Maasstad-Automotive,[]
Diesveld Mobiel,Gieterij 68 ,2211 ZD Noordwijkerhout,0252-217100,info@diesveldmobiel.nl,www.diesveldmobiel.nl,https://www.bovag.nl/Leden/Diesveld-Mobiel,[]
MWM Benelux B.V.,Soerweg 13 ,3088 GR Rotterdam,010-2992666,info-benelux@mwm.net,www.mwm.net,https://www.bovag.nl/Leden/MWM-Benelux-B-V,[]
Autobedrijf van Reeuwijk B.V.,Prins Alexanderlaan 38 ,2912 AM Nieuwerkerk ad IJssel,0180-312200,info@autovanreeuwijk.nl,www.autovanreeuwijk.nl,https://www.bovag.nl/Leden/Autobedrijf-van-Reeuwijk-B-V,[]
Orange Motors B.V.,Boyleweg 4 ,3208 KA Spijkenisse,010-2954800,info@orangemotors.nl,www.opeldealer.nl,https://www.bovag.nl/Leden/Orange-Motors-B-V-(5),[]
Severs Breeman Rotterdam Noord B.V.,Autolettestraat 20 ,3063 NP Rotterdam,010 242 4000,info@breemanmini.nl,www.breemanmini.nl,https://www.bovag.nl/Leden/Severs-Breeman-Rotterdam-Noord-B-V,[]
HuurMij B.V.- Alphen aan den Rijn,Handelsweg 14 ,2404 CD Alphen aan den Rijn,0172-426657,alphen@huurmij.nl,www.huurmij.nl,https://www.bovag.nl/Leden/HuurMij-B-V-Alphen-aan-den-Rijn,[]
Albeda College,Van Graftstraat 10 ,3088 GL ROTTERDAM,010-2995800,p.m.m.hennekam@zadkine.nl,www.albeda.nl,https://www.bovag.nl/Leden/Albeda-College,[]
Esco Aandrijvingen B.V.,Ondernemingsweg 19 ,2404 HM ALPHEN AAN DEN RIJN,0172-423333,m.vanleeuwen@esco-aandrijvingen.nl,www.esco-aandrijvingen.nl,https://www.bovag.nl/Leden/Esco-Aandrijvingen-B-V,[]
Breeland B.V.,Autolettestraat 16 ,3063 NP Rotterdam,010-2424500,info@breeland.nl,www.breeland.nl,https://www.bovag.nl/Leden/Breeland-B-V,[]
Auto Romar Spijkenisse B.V.,Boyleweg 14 ,3208 KA Spijkenisse,0181 708081,info@autoromar.nl,www.autoromar.nl,https://www.bovag.nl/Leden/Auto-Romar-Spijkenisse-B-V,[]
Carprof Spijkenisse,Boyleweg 14 A,3208 KA Spijkenisse,0181-600035,spijkenisse@carprof.nl,www.carprof.nl/spijkenisse,https://www.bovag.nl/Leden/Carprof-Spijkenisse,[]
Auto Hoogenboom B.V.,Landaulettestraat 7 ,3063 NR Rotterdam,010-2722333,klantencontact@autohoogenboom.nl,www.autohoogenboom.nl,https://www.bovag.nl/Leden/Auto-Hoogenboom-B-V-(3),[]
Rotterdamse Automobiel Centrale B.V.,Autolettestraat 10 ,3063 NP Rotterdam,010-2423100,info@rac.nl,www.rac.nl,https://www.bovag.nl/Leden/Rotterdamse-Automobiel-Centrale-B-V,[]
R.A.C. Motors B.V.,Autolettestraat 10 ,3063 NP Rotterdam,010-2423111,verkoop@rac.nl,www.rac-motors.nl,https://www.bovag.nl/Leden/R-A-C-Motors-B-V,[]
Alfons Caravan Service,Parallelweg-Zuid 191 ,2914 LE NIEUWERKERK AAN DEN IJSS,06-25412589,info@alfonscaravanservice.nl,www.alfonscaravanservice.nl,https://www.bovag.nl/Leden/Alfons-Caravan-Service,[]
Vakgarage van den Bergh,Bermweg 286 ,2906 LH Capelle aan den IJssel,010-4584955,info@autobedrijfvandenbergh.nl,www.autobedrijfvandenbergh.nl,https://www.bovag.nl/Leden/Vakgarage-van-den-Bergh,[]
Zeeuw & van Engen Autostrada B.V. t.h.o.d.n. Autobedrijf Rijnwoud,Toepad 19 ,3063 NJ Rotterdam,010-4139613,info@rijnwoud.nl,https://www.rijnwoud.nl,https://www.bovag.nl/Leden/Zeeuw-van-Engen-Autostrada-B-V-t-h-o-d-n-Autobedri,[]
Automobielbedrijf Rijnwoud BV,Toepad 19 ,3063 NJ Rotterdam,010-4220722,info@rijnwoud.nl,www.rijnwoud.nl,https://www.bovag.nl/Leden/Automobielbedrijf-Rijnwoud-BV,[]
Autobedrijf Van der Helm,Anthony Fokkerweg 83 ,3088 GE Rotterdam,010-4298463,admin@autobedrijfvanderhelm.net,,https://www.bovag.nl/Leden/Autobedrijf-Van-der-Helm,[]
Mega Bike Zuidplein,Metroplein 45 ,3083 BB Rotterdam,010-3038835,zuidplein@megabike.eu,www.megabike.eu,https://www.bovag.nl/Leden/Mega-Bike-Zuidplein,[]
Louwman Occasion Center Rotterdam,Toepad 15 ,3063 NJ Rotterdam,010-8504370,klantenservice@peugeot.nl,www.louwman.nl,https://www.bovag.nl/Leden/Louwman-Occasion-Center-Rotterdam,[]
Van Mossel MB B.V.,Autolettestraat 4 ,3063 NP Rotterdam,010-2001681,info.mercedes@vanmossel.nl,https://www.vanmossel.nl/mercedes-benz/,https://www.bovag.nl/Leden/Van-Mossel-MB-B-V,[]
Rijschool Succes-Mimpen B.V.,Coenecoop 3 c8,2741 PG Waddinxveen,0182-613340,administratie@succes-mimpen.nl,www.succes-mimpen.nl,https://www.bovag.nl/Leden/Rijschool-Succes-Mimpen-B-V,[]
"Caravanbedrijf ""De Duinwei"" B.V.",Berkenrijs 12 ,3235 NC Rockanje,0181-482476,duinwei@xs4all.nl,,https://www.bovag.nl/Leden/Caravanbedrijf-De-Duinwei-B-V,[]
Autobedrijf Kooy Spijkenisse B.V.,Edisonweg 1 ,3208 KB Spijkenisse,0181-613544,bkooy@kooy-spijkenisse.nl,www.kooy-autos.nl,https://www.bovag.nl/Leden/Autobedrijf-Kooy-Spijkenisse-B-V,[]
AGN Autoglas,Coenecoop 3 A 3,2741 PG Waddinxveen,610837367,info@agnautoglas.nl,www.agnautoglas.nl,https://www.bovag.nl/Leden/AGN-Autoglas,[]
Volvo Group Truck Center B.V.,Albert Plesmanweg 69 ,3088 GB Rotterdam,088-8822555,roeland.ruygt@volvo.com,www.volvotruckcenter.nl,https://www.bovag.nl/Leden/Volvo-Group-Truck-Center-B-V,[]
Auto en Industrie Leasing B.V.,Newtonweg 15 ,3208 KD Spijkenisse,0181-614257,enoordzij@aisl.nl,www.ailautoverhuur.nl,https://www.bovag.nl/Leden/Auto-en-Industrie-Leasing-B-V,[]
ASN Autoschade Service Spijkenisse,Lorentzweg 2 ,3208 LJ Spijkenisse,0181-602888,spijkenisse@asnmail.nl,www.asnautoschade.nl,https://www.bovag.nl/Leden/ASN-Autoschade-Service-Spijkenisse,[]
Autobedrijf T. Bos,Kruisdijk 10 ,3176 PK Poortugaal,010-5017324,info@autobedrijfbos.nl,www.autobedrijfbos.nl,https://www.bovag.nl/Leden/Autobedrijf-T-Bos,[]
Auto Zeeuw B.V.,Edisonweg 9 ,3208 KB Spijkenisse,078-6812700,spijkenisse@zeeuw.nl,www.zeeuw.nl,https://www.bovag.nl/Leden/Auto-Zeeuw-B-V-(1),[]
Fexol B.V.,H. Kamerlingh Onnesweg 12 ,2408 AW Alphen aan den Rijn,0172-477070,beheer@olden-burger.nl,https://www.fiets-exclusief.nl,https://www.bovag.nl/Leden/Fexol-B-V,[]
Ducar v.o.f.,A. van Leeuwenhoekweg 14 ,2408 AM Alphen aan den Rijn,0172-410105,verkoop@ducar.nl,www.ducar.nl,https://www.bovag.nl/Leden/Ducar-v-o-f,[]
Autobedrijf Van der Wulp Spijkenisse B.V.,Misgomseweg 3 ,3208 LB Spijkenisse,0181-611770,info.spijkenisse@vanderwulp.com,www.vanderwulp.com,https://www.bovag.nl/Leden/Autobedrijf-Van-der-Wulp-Spijkenisse-B-V,[]
Marc Huisman Autobedrijf B.V.,A. van Leeuwenhoekweg 1 -5,2408 AL Alphen aan den Rijn,0172-477800,info@marchuisman.nl,www.marchuisman.nl,https://www.bovag.nl/Leden/Marc-Huisman-Autobedrijf-B-V,[]
L.P. Engelvaart en Zoon,Kanaalweg 17 ,2903 LR Capelle aan den IJssel,010-4506330,info@engelvaart-tweewielers.nl,www.engelvaart-tweewielers.nl,https://www.bovag.nl/Leden/L-P-Engelvaart-en-Zoon,[]
Automobielbedrijf Boonstoppel jr.Waddinxveen B.V.,Oranjelaan 21 ,2741 EP Waddinxveen,0182-622133,administratiebjrw@boonstoppel.nl,www.boonstoppel.nl,https://www.bovag.nl/Leden/Automobielbedrijf-Boonstoppel-jr-Waddinxveen-B-V,[]
Zeeuw & Zeeuw Ford Alphen,H. Kamerlingh Onnesweg 26 ,2408 AW Alphen aan den Rijn,0172-429191,verkoop.ford-alphen@zeeuwenzeeuw.nl,www.zeeuwenzeeuw.nl,https://www.bovag.nl/Leden/Zeeuw-Zeeuw-Ford-Alphen,[]
ASVZ Tweewieler de Gadering,Aveling 518 ,3191 LB Hoogvliet Rotterdam,010-2950751,fietsenwerkplaats@asvz.nl,https://tweewielerdegadering.wordpress.com,https://www.bovag.nl/Leden/ASVZ-Tweewieler-de-Gadering,[]
Garagebedrijf de Lange/Meijboom,Ambachtsstraat 8 ,3176 PR Poortugaal,010-5015218,info@garagedelange.nl,www.garagedelange.nl,https://www.bovag.nl/Leden/Garagebedrijf-de-Lange-Meijboom,[]
Europcar Autoverhuur BV,Tandwielstraat 2 ,3083 AV Rotterdam,010-4232022,rotterdamzuid@europcar.nl,www.europcar.nl,https://www.bovag.nl/Leden/Europcar-Autoverhuur-BV-(1),[]
Avia Rotterdam Zuid,Tandwielstraat 2 ,3083 AV Rotterdam,703811822,,,https://www.bovag.nl/Leden/Avia-Rotterdam-Zuid,[]
Auto Hoogenboom B.V.,Faradayweg 1 ,3208 KS Spijkenisse,0181-650088,klantencontact@autohoogenboom.nl,www.autohoogenboom.nl,https://www.bovag.nl/Leden/Auto-Hoogenboom-B-V-(2),[]
Autoschade Waddinxveen,Coenecoop 360 ,2741 PN Waddinxveen,0182-611976,info@asw.nl,www.asw.nl,https://www.bovag.nl/Leden/Autoschade-Waddinxveen,[]
VDB Occasions,Ambachtsstraat 7 -A,3176 PR Poortugaal,06-49499270,info@vdboccasions.nl,www.vdboccasions.nl,https://www.bovag.nl/Leden/VDB-Occasions,[]
Auto Sturm B.V.,Pascalweg 2 ,3208 KL Spijkenisse,0118-679195,info@autosturm.nl,www.autosturm.nl,https://www.bovag.nl/Leden/Auto-Sturm-B-V,[]
Hoogerwaard2wielers,Doortocht 3 ,2914 KA Nieuwerkerk ad IJssel,0180-316147,info@hoogerwaard2wielers.nl,www.hoogerwaard2wielers.nl,https://www.bovag.nl/Leden/Hoogerwaard2wielers,[]
Hoogduijn Tweewielers,Burg Colijnstraat 53 ,2771 GG Boskoop,0172-216887,info@hoogduijntweewielers.nl,www.hoogduijntweewielers.nl,https://www.bovag.nl/Leden/Hoogduijn-Tweewielers,[]
P.Troost & Zn Automobielbedrijf Spijkenisse B.V.,Faradayweg 10 ,3208 KS Spijkenisse,0181-312366,kiaspijkenisse@autobedrijf-troost.nl,www.autobedrijf-troost.nl,https://www.bovag.nl/Leden/P-Troost-Zn-Automobielbedrijf-Spijkenisse-B-V,[]
Autoschade Verveer Rijnmond B.V.,Olympiaweg 32 ,3077 AL Rotterdam,010-4791779,rotterdam-zuid@asnmail.nl,https://www.asngroep.nl/,https://www.bovag.nl/Leden/Autoschade-Verveer-Rijnmond-B-V,[]
Autohuis Spijkenisse B.V.,Stevinweg 2 ,3208 KM Spijkenisse,0181-624246,info@autohuisspijkenisse.nl,www.autohuisspijkenisse.nl,https://www.bovag.nl/Leden/Autohuis-Spijkenisse-B-V,[]
Verkeersschool Succes-Mimpen B.V.,Oranjelaan 2 ,2741 ER Waddinxveen,0182-640442,vrachtauto@succes-mimpen.nl,www.succes-mimpen.nl,https://www.bovag.nl/Leden/Verkeersschool-Succes-Mimpen-B-V,[]
Autoruitservice A.J. van der Beek B.V.,Euromarkt 121 ,2408 BE Alphen aan den Rijn,0172-495995,alp@autotaalglas.nl,www.autotaalglas.nl,https://www.bovag.nl/Leden/Autoruitservice-A-J-van-der-Beek-B-V,[]
BikePro,Noordkade 14 ,2741 EV Waddinxveen,0182-612264,info@bikepro.nl,www.bikepro.nl,https://www.bovag.nl/Leden/BikePro,[]
ABS Glasbeek Waddinxveen,Noordkade 24 ,2741 EV Waddinxveen,0182-612588,info@absglasbeek.nl,www.glasbeek.nl,https://www.bovag.nl/Leden/ABS-Glasbeek-Waddinxveen,[]
Autobedrijf Noteboom Spijkenisse B.V.,Curieweg 23 ,3208 KJ Spijkenisse,0181-451922,info@noteboom.nl,www.noteboom.nl,https://www.bovag.nl/Leden/Autobedrijf-Noteboom-Spijkenisse-B-V,[]
Hooftman Autobedrijf BV (Waddinxveen),Coenecoop 59 ,2741 PH Waddinxveen,0182-642100,saleswaddinxveen@hooftman.nl,www.hooftman.nl,https://www.bovag.nl/Leden/Hooftman-Autobedrijf-BV-(Waddinxveen),[]
Auto Snel Service,Coenecoop 397 ,2741 PN Waddinxveen,0182-614714,info@auto-snelservice.nl,www.auto-snelservice.nl,https://www.bovag.nl/Leden/Auto-Snel-Service,[]
Autobedrijf Tanis,Noordkade 44 ,2741 EW Waddinxveen,0182-610812,info@autobedrijftanis.nl,www.autobedrijftanis.nl,https://www.bovag.nl/Leden/Autobedrijf-Tanis,[]
Automobielbedrijf Beintema & Van Leest,Nijverheidsweg 5 ,2404 HD Alphen aan den Rijn,0172-588206,info@autobvl.nl,www.autobvl.nl,https://www.bovag.nl/Leden/Automobielbedrijf-Beintema-Van-Leest,[]
Restauratiebedrijf Bart Holland B.V.,Plankier 22 ,2771 XL Boskoop,0172-211344,info@bartholland.nl,www.bartholland.nl,https://www.bovag.nl/Leden/Restauratiebedrijf-Bart-Holland-B-V,[]
Automobiel- en Garagebedrijf Ruud van der Zon,Heereweg 448 B,2161 DH Lisse,0252-211486,info@garagevdzon.nl,www.garagevdzon.nl,https://www.bovag.nl/Leden/Automobiel-en-Garagebedrijf-Ruud-van-der-Zon,[]
Henk Zwaan Tweewielers,Dorpsstraat 73 ,2211 GB Noordwijkerhout,0252-372356,tweewielers@henkzwaan.nl,www.henkzwaantweewielers.nl,https://www.bovag.nl/Leden/Henk-Zwaan-Tweewielers,[]
Van Mossel Renault Rotterdam Zuid,Charloisse Lagedijk 946 ,3088 LA Rotterdam,010-2404600,rdn.Rotterdamzuid@vanmossel.nl,www.vanmosselvkv.nl,https://www.bovag.nl/Leden/Van-Mossel-Renault-Rotterdam-Zuid,[]
Autobedrijf Herrewijnen V.O.F.,Vredehofstraat 16 ,3201 CV Spijkenisse,0181-616272,info@herrewijnen.nl,www.herrewijnen.nl,https://www.bovag.nl/Leden/Autobedrijf-Herrewijnen-V-O-F,[]
Europcar Rotterdam Haven,Driemanssteeweg 11 ,3084 CA Rotterdam,088-9005555,info@europcar.nl,www.europcar.nl,https://www.bovag.nl/Leden/Europcar-Rotterdam-Haven,[]
Truckland Rotterdam Zuid,Driemanssteeweg 11 ,3084 CA Rotterdam,010-2945150,aftersales@truckland.nl,www.truckland.nl,https://www.bovag.nl/Leden/Truckland-Rotterdam-Zuid,[]
Boonstoppel Truckservice B.V.,Coenecoop 68 ,2741 PD Waddinxveen,0182-622160,info@boonstoppel.trucks.nl,www.boonstoppel.trucks.nl,https://www.bovag.nl/Leden/Boonstoppel-Truckservice-B-V,[]
Middelwout Dealer Occasions B.V.,Van Foreestlaan 17 ,2404 HC Alphen aan den Rijn,0172-415487,info@vakgaragemiddelwout.nl,https://www.vakgaragemiddelwout.nl,https://www.bovag.nl/Leden/Middelwout-Dealer-Occasions-B-V,[]
De Jong Alphen B.V.,Zaagmolenweg 8 ,2401 LN Alphen aan den Rijn,0172-492036,info@dejongalphen.nl,www.dejongalphen.nl,https://www.bovag.nl/Leden/De-Jong-Alphen-B-V,[]
Van Leeuwen Autoschade B.V.,Coenecoop 250 ,2741 PL Waddinxveen,0182-389977,info@schadecenter.nl,www.schadecenter.nl,https://www.bovag.nl/Leden/Van-Leeuwen-Autoschade-B-V,[]
Van Leeuwen Autobedrijf B.V.,Coenecoop 260 ,2741 PL Waddinxveen,0182-621800,info@toyota-waddinxveen.nl,www.toyota-waddinxveen.nl,https://www.bovag.nl/Leden/Van-Leeuwen-Autobedrijf-B-V,[]
Autobedrijf De Beer B.V.,Aploniastraat 4 ,3084 CC Rotterdam,010-2934777,info@autobedrijfdebeer.nl,www.autobedrijfdebeer.nl,https://www.bovag.nl/Leden/Autobedrijf-De-Beer-B-V,[]
Autowinkel Waddinxveen,Coenecoop 143 ,2741 PJ Waddinxveen,0182-205025,waddinxveen@autowinkel.nl,www.autowinkel.nl,https://www.bovag.nl/Leden/Autowinkel-Waddinxveen,[]
Automobielbedrijf K.F. van der Weijden,Kerklaan 37 ,2911 AA Nieuwerkerk ad IJssel,0180-312355,bovag@kfvanderweijden.nl,,https://www.bovag.nl/Leden/Automobielbedrijf-K-F-van-der-Weijden,[]
Avia Service Station 'Couwenhoek',Couwenhoekseweg 6 ,2905 LZ Capelle aan den IJssel,010 450 2888,,,https://www.bovag.nl/Leden/Avia-Service-Station-Couwenhoek,[]
Autoschade Charlois B.V.,Aploniastraat 1 ,3084 CC Rotterdam,010-2404848,info@autoschadecharlois.nl,www.autoschadelijn.nl,https://www.bovag.nl/Leden/Autoschade-Charlois-B-V,[]
Van der Linden Groep Waddinxveen (Hyundai),Coenecoop 141 ,2741 PJ Waddinxveen,0182-632100,info@vanderlinden-groep.nl,www.vanderlinden-groep.nl,https://www.bovag.nl/Leden/Van-der-Linden-Groep-Waddinxveen-(Hyundai),[]
van Mossel Vans & Trucks Rotterdam Charlois,Driemanssteeweg 20 ,3084 CB Rotterdam,010-4104000,info.mbvanstrucks@vanmossel.nl,www.mbvanmossel.nl,https://www.bovag.nl/Leden/van-Mossel-Vans-Trucks-Rotterdam-Charlois,[]
BOB Autowas BV,Driemanssteeweg 25 ,3084 CA Rotterdam,010-4803999,mark@bobautowas.nl,www.bobautowas.nl,https://www.bovag.nl/Leden/BOB-Autowas-BV,[]
Autocrew Waddinxveen,Zuidelijke Rondweg 1 ,2741 RA Waddinxveen,0182-636008,boekhouding@mannekes.nl,www.mannekes.nl,https://www.bovag.nl/Leden/Autocrew-Waddinxveen,[]
Orange Motors B.V.,Aploniastraat 14 ,3084 CC Rotterdam,010-2916161,info@orangemotors.nl,www.orangemotors.nl,https://www.bovag.nl/Leden/Orange-Motors-B-V-(4),[]
Automobielbedrijf MVV,De Vijf Boeken 4 B,2911 BL Nieuwerkerk ad IJssel,0180-312532,info@automobielbedrijfmvv.nl,www.automobielbedrijfmvv.nl,https://www.bovag.nl/Leden/Automobielbedrijf-MVV,[]
Van Vliet PGH Waddinxveen,Zuidelijke Rondweg 3 ,2741 RA Waddinxveen,0182-717700,info@vanvlietautogroep.nl,www.vanvlietpgh.nl,https://www.bovag.nl/Leden/Van-Vliet-PGH-Waddinxveen,[]
M. de Koning Autobedrijven,Wormerhoek 16 ,2905 TX Capelle aan den IJssel,010-4599400,info@mdekoning.nl,www.mdekoning.nl,https://www.bovag.nl/Leden/M-de-Koning-Autobedrijven,[]
Fietspoint Alphen B.V.,de Verbinding 1 ,2405 DG Alphen aan den Rijn,0172-491400,info@olden-burger.nl,www.fietspoint.com,https://www.bovag.nl/Leden/Fietspoint-Alphen-B-V,[]
Autobedrijf Neleman,'s-Gravenweg 32 ,2911 CG Nieuwerkerk ad IJssel,0180-312911,info@neleman.nl,www.neleman.nl,https://www.bovag.nl/Leden/Autobedrijf-Neleman,[]
Van Vliet PGH Alphen,Tankval 32 ,2408 ZC Alphen aan den Rijn,0172 748017,info@vanvlietautogroep.nl,www.vanvlietpgh.nl,https://www.bovag.nl/Leden/Van-Vliet-PGH-Alphen,[]
Garage Jacobs & Gouw B.V.,Charloisse Lagedijk 882 ,3084 LJ Rotterdam,010-4805674,info@jacobsgouw.nl,www.jacobsgouw.nl,https://www.bovag.nl/Leden/Garage-Jacobs-Gouw-B-V,[]
Quickservice Kievit B.V.,Slinge 244 ,3085 EX Rotterdam,010-4800111,info@autokievit.nl,www.autokievit.nl,https://www.bovag.nl/Leden/Quickservice-Kievit-B-V,[]
Severs Breeman Alphen aan den Rijn B.V.,Gouwelandenlaan 13 ,2408 ZG Alphen aan den Rijn,0172-891410,alphen@hanssevers.nl,www.hansservers.nl,https://www.bovag.nl/Leden/Severs-Breeman-Alphen-aan-den-Rijn-B-V,[]
ABS Hoogvliet Spijkenisse B.V.,Randweg 1 ,3201 VN Spijkenisse,0181-615133,spijkenisse@abshhoogvliet.nl,www.abshhoogvliet.nl,https://www.bovag.nl/Leden/ABS-Hoogvliet-Spijkenisse-B-V,[]
Autobedrijf van Marrewijk B.V.,Zuidwijk 16 ,2771 CC Boskoop,0172-213000,info@marrewijk.nl,www.marrewijk.nl,https://www.bovag.nl/Leden/Autobedrijf-van-Marrewijk-B-V,[]
Van Mossel MB B.V.,Grote Esch 50 ,2841 MJ Moordrecht,010-4522322,info.mercedes@vanmossel.nl,https://wwww.vanmossel.nl,https://www.bovag.nl/Leden/Van-Mossel-MB-B-V-(2),[]
Maas Autogroep Moordrecht,Grote Esch 60 ,2841 MJ Moordrecht,088-0207100,info@maasautogroep.nl,www.maasautogroep.nl,https://www.bovag.nl/Leden/Maas-Autogroep-Moordrecht,[]
Autohuis Capelle BV,Wormerhoek 6 ,2905 TX Capelle aan den IJssel,010-2363739,martin@autohuiscapelle.nl,www.autohuiscapelle.nl,https://www.bovag.nl/Leden/Autohuis-Capelle-BV,[]
Holland Car Company B.V.,Noordbaan 804 ,2841 MG Moordrecht,0182 634943,info@hollandcarcompany.nl,www.hollandcarcompany.nl,https://www.bovag.nl/Leden/Holland-Car-Company-B-V,[]
Van Mossel MB Vans & Trucks B.V. -  Moordrecht,Grote Esch 46 ,2841 MJ Moordrecht,0182-696080,info.mbvanstrucks@vanmossel.nl,www.mbvanmossel.nl,https://www.bovag.nl/Leden/Van-Mossel-MB-Vans-Trucks-B-V-Moordrecht,[]
Autoservice Zwart B.V.,Koperweg 15 ,2401 LH Alphen aan den Rijn,421242,info@autoservicezwart.nl,www.autoservicezwart.nl,https://www.bovag.nl/Leden/Autoservice-Zwart-B-V,[]
Berkenpeis Tweewielers,Dordtsestraatweg 641 ,3075 BC Rotterdam,010-4191945,info@berkenpeis.nl,www.berkenpeis.nl,https://www.bovag.nl/Leden/Berkenpeis-Tweewielers,[]
Autobedrijf Terlouw B.V.,Grote Esch 616 ,2841 MJ Moordrecht,0182-517077,info@autoterlouw.nl,www.autoterlouw.nl,https://www.bovag.nl/Leden/Autobedrijf-Terlouw-B-V,[]
Automotive-Centre v. Nieuwkerk Alphen a/d Rijn,Koperweg 6 ,2401 LH Alphen aan den Rijn,0172-431311,alphen@vannieuwkerk.nl,www.vannieuwkerk.nl,https://www.bovag.nl/Leden/Automotive-Centre-v-Nieuwkerk-Alphen-a-d-Rijn,[]
Graper Automotive Exclusief B.V.,Grote Esch 915 ,2841 MJ Moordrecht,085-2220059,info@graperautomotive.nl,www.graperautomotive.nl,https://www.bovag.nl/Leden/Graper-Automotive-Exclusief-B-V,[]
Smits Autobedrijf B.V.,Radarstraat 5 ,2901 AV Capelle aan den IJssel,010-4581293,info@smitsauto.nl,www.smitsauto.nl,https://www.bovag.nl/Leden/Smits-Autobedrijf-B-V-(2),[]
Palsgraaf B.V.,Dorpsdijk 120 ,3161 CE Rhoon,010-5015289,info@palsgraaf.nl,www.palsgraaf.nl,https://www.bovag.nl/Leden/Palsgraaf-B-V,[]
Baak Autocenter B.V.,Koperweg 2 ,2401 LH Alphen aan den Rijn,0172-435401,info@baakautocenter.nl,www.baakautocenter.nl,https://www.bovag.nl/Leden/Baak-Autocenter-B-V,[]
Hertz Alphen ad Rijn,Koperweg 2 ,2401 LH Alphen aan den Rijn,0172-420992,nealp60@hertz.nl,www.hertz.nl,https://www.bovag.nl/Leden/Hertz-Alphen-ad-Rijn,[]
Autobedrijf Esberg BV,Nijverheidsweg 11 ,3161 GJ Rhoon,010-2698090,info@autobedrijfesberg.nl,www.autobedrijfesberg.nl,https://www.bovag.nl/Leden/Autobedrijf-Esberg-BV,[]
Autobedrijf Van Leijden B.V.,Koperweg 1 ,2401 LH Alphen aan den Rijn,0172-440366,info@vanleijden.nl,www.vanleijden.nl,https://www.bovag.nl/Leden/Autobedrijf-Van-Leijden-B-V,[]
Garage Van Leeuwen,2e Poellaan 42 ,2161 CJ Lisse,0252-417175,info@garagevanleeuwen.com,www.garagevanleeuwen.com,https://www.bovag.nl/Leden/Garage-Van-Leeuwen,[]
Severs Breeman Rotterdam Zuid B.V.,Driemanssteeweg 130 ,3084 CB Rotterdam,010-4854473,info@breemanbmw.nl,www.breemanbmw.nl,https://www.bovag.nl/Leden/Severs-Breeman-Rotterdam-Zuid-B-V,[]
A. van Raad,Batehof 3 ,2481 AR Woubrugge,0172-518715,info@vanraad2wielers.nl,https://www.vanraadfietsen.nl/,https://www.bovag.nl/Leden/A-van-Raad,[]
H. van der Smit Aanhangwagens B.V.,Tankval 2 ,2408 ZC Alphen aan den Rijn,0172-619119,info@vandersmitaanhangwagens.nl,www.vandersmitaanhangwagens.nl,https://www.bovag.nl/Leden/H-van-der-Smit-Aanhangwagens-B-V,[]
